image_name,blob_count,avg_radius,std_radius,min_radius,max_radius,class
p214-010-60618-mr.png,95.0,15.546119836232965,10.803617821706032,8.0,64.00000000000003,4
p214-010-60666-cl.png,64.0,18.196067811865486,18.052786936813764,8.0,128.00000000000006,4
p214-010-60666-cr.png,14.0,27.868315783828844,26.71409159336157,8.0,90.50966799187813,4
p214-010-60666-ml.png,73.0,16.308074869265,12.928363565022705,8.0,64.00000000000003,4
p214-010-60666-mr.png,53.0,19.313708498984766,18.325142637793828,8.0,90.50966799187813,4
p214-010-60733-cl.png,105.0,16.049661227855932,13.687978500254859,8.0,90.50966799187813,4
p214-010-60733-cr.png,144.0,14.409984759831495,9.304545203482348,8.0,64.00000000000003,4
p214-010-60733-ml.png,103.0,16.90499445558129,14.429197655484455,8.0,90.50966799187813,4
p214-010-60733-mr.png,178.0,14.154430330924539,9.10922305707972,8.0,64.00000000000003,4
p214-010-60813-cl.png,48.0,18.74957911384306,19.77675275975324,8.0,128.00000000000006,4
p214-010-60813-cr.png,51.0,18.82082447957599,15.511289286218547,8.0,90.50966799187813,4
p214-010-60813-ml.png,62.0,17.315607676502367,13.422731867747807,8.0,64.00000000000003,4
p214-010-60813-mr.png,61.0,20.21310054833152,16.47116931738778,8.0,90.50966799187813,4
p214-010-60880-cl.png,145.0,15.728452992375278,11.497911695746884,8.0,90.50966799187813,4
p214-010-60880-cr.png,73.0,19.10877067048188,21.300333296252088,8.0,128.00000000000006,4
p214-010-60880-ml.png,101.0,20.616175890184444,20.4852766393747,8.0,128.00000000000006,4
p214-010-60880-mr.png,74.0,22.095105478591023,23.3150187148482,8.0,181.01933598375626,4
p214-010-60916-cl.png,12.0,12.485281374238571,5.044906573904496,8.0,22.627416997969533,1
p214-010-60916-cr.png,17.0,15.239894734517762,6.806896780099986,8.0,32.00000000000001,1
p214-010-60916-ml.png,43.0,13.217047546110257,7.871519354899576,8.0,45.254833995939066,1
p214-010-60916-mr.png,49.0,16.571016274785038,16.15275901208343,8.0,90.50966799187813,1
p214-010-60929-cl.png,73.0,17.627705615603915,15.98812556596827,8.0,90.50966799187813,4
p214-010-60929-cr.png,82.0,19.02964135308902,17.97612423899356,8.0,128.00000000000006,4
p214-010-60929-ml.png,66.0,17.23944202962621,14.52318321265589,8.0,90.50966799187813,4
p214-010-60929-mr.png,62.0,17.800428233003107,15.342842606174235,8.0,90.50966799187813,4
p214-010-61062-cl.png,35.0,12.179261999419866,7.870914269333747,8.0,45.254833995939066,1
p214-010-61062-cr.png,85.0,12.837361846557178,6.839489118990794,8.0,45.254833995939066,1
p214-010-61062-ml.png,91.0,14.63821257071456,19.619671861256137,8.0,181.01933598375626,1
p214-010-61062-mr.png,106.0,17.108938428373715,26.99757640075301,8.0,181.01933598375626,1
p214-010-61236-cl.png,45.0,10.643565810682457,3.2323118919752907,8.0,22.627416997969533,1
p214-010-61236-cr.png,115.0,12.576121456036194,7.186784035658796,8.0,45.254833995939066,1
p214-010-61236-ml.png,118.0,12.289289986763313,7.672786762707857,8.0,64.00000000000003,1
p214-010-61236-mr.png,101.0,16.512319796557268,19.06675941889978,8.0,128.00000000000006,1
p214-010-61246-cl.png,47.0,12.71463571231234,7.405989265524496,8.0,45.254833995939066,1
p214-010-61246-cr.png,98.0,11.052813846503675,4.494736145015879,8.0,32.00000000000001,1
p214-010-61246-ml.png,165.0,12.365409935828334,6.525913438732326,8.0,45.254833995939066,1
p214-010-61246-mr.png,78.0,12.60632699953143,9.339933925608424,8.0,64.00000000000003,1
p214-010-61445-cl.png,62.0,10.519601539945961,3.1799649352082016,8.0,22.627416997969533,1
p214-010-61445-cr.png,55.0,11.141524326755881,5.9400856470667875,8.0,45.254833995939066,1
p214-010-61445-ml.png,84.0,12.871840850719119,8.120022212580842,8.0,64.00000000000003,1
p214-010-61445-mr.png,88.0,12.973698010786798,8.803484636386244,8.0,64.00000000000003,1
p214-010-61546-cl.png,97.0,12.421457571568364,10.01937144579744,8.0,90.50966799187813,1
p214-010-61546-cr.png,123.0,12.93160172298295,7.342471536223908,8.0,45.254833995939066,1
p214-010-61546-ml.png,66.0,12.273313211628974,6.580666892393782,8.0,45.254833995939066,1
p214-010-61546-mr.png,135.0,13.124754414243275,8.562195509107005,8.0,64.00000000000003,1
p214-010-61626-cl.png,175.0,11.82733126525598,6.4710304544097506,8.0,45.254833995939066,1
p214-010-61626-cr.png,103.0,12.509034863624265,8.422679057686349,8.0,64.00000000000003,1
p214-010-61626-ml.png,108.0,13.368002772706332,8.655988187292397,8.0,64.00000000000003,1
p214-010-61626-mr.png,149.0,12.630206177354953,9.000822444042699,8.0,90.50966799187813,1
p214-010-61823-cl.png,114.0,13.485369981850562,10.220596162958802,8.0,90.50966799187813,1
p214-010-61823-cr.png,90.0,13.966657038313587,8.951675327787845,8.0,45.254833995939066,1
p214-010-61823-ml.png,90.0,15.0054385050705,18.84418960680492,8.0,128.00000000000006,1
p214-010-61823-mr.png,95.0,17.332494862388454,18.13299959953833,8.0,90.50966799187813,1
p214-010-62144-cl.png,64.0,13.355077554195747,6.9743747763808255,8.0,45.254833995939066,1
p214-010-62144-cr.png,67.0,12.136072872452454,5.1542682800937385,8.0,32.00000000000001,1
p214-010-62144-ml.png,104.0,16.663258951083556,22.268234385949782,8.0,181.01933598375626,1
p214-010-62144-mr.png,187.0,13.228677908471994,10.829596283343868,8.0,90.50966799187813,1
p214-010-62326-cl.png,366.0,11.74964476324235,5.801869951330111,8.0,45.254833995939066,1
p214-010-62326-cr.png,434.0,12.154821413100887,6.299911733047984,8.0,45.254833995939066,1
p214-010-62326-ml.png,393.0,12.086954598732898,6.3408030233635175,8.0,45.254833995939066,1
p214-010-62326-mr.png,162.0,12.624780425462177,10.43368740135117,8.0,90.50966799187813,1
p214-010-62465-cl.png,110.0,10.845446667711117,4.501910224420623,8.0,32.00000000000001,1
p214-010-62465-cr.png,129.0,11.743722937559516,7.286475382777541,8.0,64.00000000000003,1
p214-010-62465-ml.png,137.0,17.146543630534655,24.828970847600388,8.0,181.01933598375626,1
p214-010-62465-mr.png,129.0,13.22586215843466,10.409773862650075,8.0,64.00000000000003,1
