image_name,blob_count,avg_radius,std_radius,min_radius,max_radius,avg_contrast,std_contrast,min_contrast,max_contrast,avg_dissimilarity,std_dissimilarity,min_dissimilarity,max_dissimilarity,avg_homogeneity,std_homogeneity,min_homogeneity,max_homogeneity,avg_energy,std_energy,min_energy,max_energy,avg_correlation,std_correlation,min_correlation,max_correlation,class
p214-010-60093-ml.png,112.0,20.060554507750176,24.91992624929208,8.0,181.01933598375626,2127330.578869048,66653.34523809522,287.5771412757288,103.57485911832069,,5215995.933100512,233723.44699052122,1409.4877107221232,377.2480709461247,,39177031.75,1753111.916666667,10637.187818420749,2884.4569270714082,,364755.75,6586.5,6.644336418297795,14.362968904181786,,3
p214-010-60093-mr.png,79.0,18.98235883431214,23.162041785380048,8.0,181.01933598375626,1754150.9472573837,55548.25105485231,272.69399537951364,92.89088883598123,,3635489.91751358,179749.425996844,1354.4435569153372,308.3243559446181,,30684911.04166667,1547746.291666667,11834.514839434598,2654.1310513138164,,269703.875,5616.041666666668,8.032851591565876,14.809121186483345,,3
p214-010-60097-cl.png,132.0,12.889772173765571,9.298378026004293,8.0,90.50966799187813,1176018.1685606062,23925.009469696957,42.34241691303708,28.90641745424405,0.9999985025582551,1566737.5764367897,51926.491564893084,171.0399214790653,43.82707766301637,1.6857598796167178e-06,16766947.916666664,568745.5,1912.1345930765285,484.8977404855794,0.9999999999868282,395986.33333333326,6772.083333333332,5.251386935250743,14.083294629261518,0.9999884275171173,3
p214-010-60097-cr.png,148.0,15.827358516116742,14.670530056273927,8.0,90.50966799187813,1523240.5135135138,37498.40653153157,97.66608032408688,42.54286566464326,0.9999988699788404,2401147.791881666,82656.61847080903,311.0274060862138,73.58818598880953,1.363426064495601e-06,17616688.875,577044.625,2207.80402632172,528.2243873062608,0.999999999985988,237847.5,4803.583333333333,5.195405850748943,14.175253948358893,0.9999920248234768,3
p214-010-60097-ml.png,232.0,13.883950333548482,9.055083866271712,8.0,64.00000000000003,1255392.4962284476,25709.975035919528,47.525141376220894,30.047838762286748,0.9999986703509464,1278900.0944643216,38013.03307912051,110.44905042037813,29.69369103364434,1.55036301423664e-06,10669379.25,317387.83333333326,896.5274950296173,250.25479794979802,0.9999999999150384,324569.54166666674,6130.166666666668,4.440053374216916,14.127895661830927,0.999988760627135,3
p214-010-60097-mr.png,214.0,15.839462709711087,14.039637497730212,8.0,128.00000000000006,1450069.530373832,35242.4914330218,98.86610475288497,39.4778381322737,0.9999988775334911,2047865.1560584225,77851.5729139234,410.4444761777297,67.01974590211425,1.2794992043721364e-06,20383328.08333333,864159.9166666665,5182.3731501055345,764.7860965224681,0.9999999999973856,297662.75,5614.125,5.293825733699577,14.15851154831894,0.9999943248609574,3
p214-010-60100-cl.png,43.0,30.151817149392038,40.88649082388896,8.0,181.01933598375626,3395332.5920542623,135581.3536821705,870.3238628091757,210.9310142942989,1.000027692241385,6156679.055303449,324071.24312974076,2714.1435110397,527.4881398614502,0.00016520762240097658,28790118.29166667,1507168.791666667,13000.79762926751,2545.585964828257,1.0010917585310646,196617.16666666663,2399.333333333333,7.004153177712309,14.629101565938498,0.9999963667251194,3
p214-010-60100-cr.png,44.0,30.876977543793252,41.36833971151564,8.0,181.01933598375626,3712487.163825757,144463.9573863635,875.6226850704919,207.16621658364,,6869208.084430353,344836.98317635624,2703.451380094148,500.86199722835016,,30145614.0,1520373.333333333,12808.530369491127,2143.8727779371907,,155489.70833333337,3777.208333333334,7.2380033124734116,14.919598276515824,,3
p214-010-60100-ml.png,96.0,21.48629748330689,24.799308198526578,8.0,181.01933598375626,2250415.206597223,71298.95659722226,286.6232972267093,100.51789005013642,1.0000043089385826,5212067.6190071935,215035.92948034746,1071.844028675105,294.11036511032347,4.9266682132871725e-05,47527019.83333334,1940320.083333333,9467.448792437648,2654.983508896825,1.000484387451915,302324.54166666674,5940.375,7.178391940582995,14.568996067195533,0.9999954301956088,3
p214-010-60100-mr.png,80.0,19.77228714274745,22.005832434714765,8.0,181.01933598375626,1952323.9218749988,58732.97291666668,233.5302517833547,83.2170240851385,,4039162.8541056886,189337.50002352239,1193.4576732044607,281.3747000888179,,34965251.5,1674995.25,10705.898517382575,2523.965017927509,,297764.33333333326,5736.75,6.547966665200291,14.571428780941945,,3
