,x,y,radius,img_name
951,1750.0,850.0,8.0,phMix403_c_2.dcm
952,1748.0,999.0,8.0,phMix403_c_2.dcm
953,1747.0,906.0,8.0,phMix403_c_2.dcm
954,1747.0,825.0,8.0,phMix403_c_2.dcm
955,1746.0,1111.0,8.0,phMix403_c_2.dcm
956,1745.0,1579.0,8.0,phMix403_c_2.dcm
957,1745.0,980.0,8.0,phMix403_c_2.dcm
958,1742.0,1078.0,8.0,phMix403_c_2.dcm
959,1741.0,1090.0,8.0,phMix403_c_2.dcm
960,1739.0,812.0,8.0,phMix403_c_2.dcm
961,1737.0,1605.0,8.0,phMix403_c_2.dcm
962,1736.0,761.0,8.0,phMix403_c_2.dcm
963,1736.0,485.0,8.0,phMix403_c_2.dcm
964,1727.0,1116.0,8.0,phMix403_c_2.dcm
965,1723.0,1092.0,8.0,phMix403_c_2.dcm
966,1717.0,1361.0,8.0,phMix403_c_2.dcm
967,1714.0,1101.0,8.0,phMix403_c_2.dcm
968,1705.0,1360.0,8.0,phMix403_c_2.dcm
969,1703.0,1652.0,8.0,phMix403_c_2.dcm
970,1697.0,548.0,8.0,phMix403_c_2.dcm
971,1686.0,598.0,8.0,phMix403_c_2.dcm
972,1681.0,461.0,8.0,phMix403_c_2.dcm
973,1680.0,1414.0,8.0,phMix403_c_2.dcm
974,1679.0,1434.0,8.0,phMix403_c_2.dcm
975,1678.0,1214.0,8.0,phMix403_c_2.dcm
976,1667.0,774.0,8.0,phMix403_c_2.dcm
977,1661.0,1443.0,8.0,phMix403_c_2.dcm
978,1660.0,1420.0,8.0,phMix403_c_2.dcm
979,1635.0,1498.0,8.0,phMix403_c_2.dcm
980,1634.0,548.0,8.0,phMix403_c_2.dcm
981,1625.0,544.0,8.0,phMix403_c_2.dcm
982,1590.0,801.0,8.0,phMix403_c_2.dcm
983,1536.0,876.0,8.0,phMix403_c_2.dcm
984,1533.0,818.0,8.0,phMix403_c_2.dcm
985,1517.0,1111.0,8.0,phMix403_c_2.dcm
986,1516.0,883.0,8.0,phMix403_c_2.dcm
987,1515.0,821.0,8.0,phMix403_c_2.dcm
988,1504.0,824.0,8.0,phMix403_c_2.dcm
989,1494.0,931.0,8.0,phMix403_c_2.dcm
990,1478.0,1211.0,8.0,phMix403_c_2.dcm
991,1453.0,909.0,8.0,phMix403_c_2.dcm
992,1449.0,1229.0,8.0,phMix403_c_2.dcm
993,1435.0,933.0,8.0,phMix403_c_2.dcm
994,1433.0,893.0,8.0,phMix403_c_2.dcm
995,1547.0,1339.0,128.00000000000006,phMix403_c_3.dcm
996,1590.0,701.0,90.50966799187813,phMix403_c_3.dcm
997,1578.0,1003.0,90.50966799187813,phMix403_c_3.dcm
998,1475.0,1024.0,90.50966799187813,phMix403_c_3.dcm
999,1684.0,862.0,64.00000000000003,phMix403_c_3.dcm
1000,1634.0,1583.0,64.00000000000003,phMix403_c_3.dcm
1001,1612.0,1193.0,64.00000000000003,phMix403_c_3.dcm
1002,1540.0,1500.0,64.00000000000003,phMix403_c_3.dcm
1003,1458.0,1156.0,64.00000000000003,phMix403_c_3.dcm
1004,1727.0,798.0,32.00000000000001,phMix403_c_3.dcm
1005,1715.0,1497.0,32.00000000000001,phMix403_c_3.dcm
1006,1699.0,1248.0,32.00000000000001,phMix403_c_3.dcm
1007,1698.0,1163.0,32.00000000000001,phMix403_c_3.dcm
1008,1680.0,1490.0,32.00000000000001,phMix403_c_3.dcm
1009,1535.0,922.0,32.00000000000001,phMix403_c_3.dcm
1010,1521.0,1187.0,32.00000000000001,phMix403_c_3.dcm
1011,1484.0,893.0,32.00000000000001,phMix403_c_3.dcm
1012,1722.0,1436.0,22.627416997969526,phMix403_c_3.dcm
1013,1691.0,736.0,22.627416997969526,phMix403_c_3.dcm
1014,1677.0,1293.0,22.627416997969526,phMix403_c_3.dcm
1015,1675.0,637.0,22.627416997969526,phMix403_c_3.dcm
1016,1670.0,547.0,22.627416997969526,phMix403_c_3.dcm
1017,1619.0,1518.0,22.627416997969526,phMix403_c_3.dcm
1018,1556.0,1120.0,22.627416997969526,phMix403_c_3.dcm
1019,1532.0,835.0,22.627416997969526,phMix403_c_3.dcm
1020,1740.0,727.0,16.000000000000004,phMix403_c_3.dcm
1021,1736.0,1560.0,16.000000000000004,phMix403_c_3.dcm
1022,1735.0,1068.0,16.000000000000004,phMix403_c_3.dcm
1023,1728.0,1274.0,16.000000000000004,phMix403_c_3.dcm
1024,1723.0,936.0,16.000000000000004,phMix403_c_3.dcm
1025,1721.0,1463.0,16.000000000000004,phMix403_c_3.dcm
1026,1615.0,825.0,16.000000000000004,phMix403_c_3.dcm
1027,1601.0,1127.0,16.000000000000004,phMix403_c_3.dcm
1028,1575.0,1614.0,16.000000000000004,phMix403_c_3.dcm
1029,1559.0,872.0,16.000000000000004,phMix403_c_3.dcm
1030,1495.0,848.0,16.000000000000004,phMix403_c_3.dcm
1031,1428.0,1230.0,16.000000000000004,phMix403_c_3.dcm
1032,1419.0,1369.0,16.000000000000004,phMix403_c_3.dcm
1033,1400.0,1290.0,16.000000000000004,phMix403_c_3.dcm
1034,1400.0,1252.0,16.000000000000004,phMix403_c_3.dcm
1035,1398.0,1221.0,16.000000000000004,phMix403_c_3.dcm
1036,1745.0,1371.0,11.313708498984761,phMix403_c_3.dcm
1037,1739.0,1454.0,11.313708498984761,phMix403_c_3.dcm
1038,1731.0,1217.0,11.313708498984761,phMix403_c_3.dcm
1039,1726.0,1146.0,11.313708498984761,phMix403_c_3.dcm
1040,1725.0,597.0,11.313708498984761,phMix403_c_3.dcm
1041,1718.0,1299.0,11.313708498984761,phMix403_c_3.dcm
1042,1701.0,529.0,11.313708498984761,phMix403_c_3.dcm
1043,1699.0,554.0,11.313708498984761,phMix403_c_3.dcm
1044,1691.0,590.0,11.313708498984761,phMix403_c_3.dcm
1045,1689.0,1110.0,11.313708498984761,phMix403_c_3.dcm
1046,1647.0,1488.0,11.313708498984761,phMix403_c_3.dcm
1047,1553.0,1583.0,11.313708498984761,phMix403_c_3.dcm
1048,1541.0,1157.0,11.313708498984761,phMix403_c_3.dcm
1049,1452.0,869.0,11.313708498984761,phMix403_c_3.dcm
1050,1386.0,1207.0,11.313708498984761,phMix403_c_3.dcm
1051,1749.0,1047.0,8.0,phMix403_c_3.dcm
1052,1748.0,1580.0,8.0,phMix403_c_3.dcm
1053,1748.0,911.0,8.0,phMix403_c_3.dcm
1054,1748.0,854.0,8.0,phMix403_c_3.dcm
1055,1747.0,1115.0,8.0,phMix403_c_3.dcm
1056,1744.0,984.0,8.0,phMix403_c_3.dcm
1057,1742.0,1317.0,8.0,phMix403_c_3.dcm
1058,1742.0,1096.0,8.0,phMix403_c_3.dcm
1059,1742.0,1085.0,8.0,phMix403_c_3.dcm
1060,1740.0,1032.0,8.0,phMix403_c_3.dcm
1061,1737.0,1606.0,8.0,phMix403_c_3.dcm
1062,1737.0,1159.0,8.0,phMix403_c_3.dcm
1063,1737.0,488.0,8.0,phMix403_c_3.dcm
1064,1730.0,1370.0,8.0,phMix403_c_3.dcm
1065,1727.0,1119.0,8.0,phMix403_c_3.dcm
1066,1723.0,1096.0,8.0,phMix403_c_3.dcm
1067,1723.0,520.0,8.0,phMix403_c_3.dcm
1068,1718.0,587.0,8.0,phMix403_c_3.dcm
1069,1716.0,502.0,8.0,phMix403_c_3.dcm
1070,1697.0,1547.0,8.0,phMix403_c_3.dcm
1071,1685.0,1404.0,8.0,phMix403_c_3.dcm
1072,1685.0,580.0,8.0,phMix403_c_3.dcm
1073,1679.0,1437.0,8.0,phMix403_c_3.dcm
1074,1677.0,1219.0,8.0,phMix403_c_3.dcm
1075,1667.0,775.0,8.0,phMix403_c_3.dcm
1076,1636.0,550.0,8.0,phMix403_c_3.dcm
1077,1625.0,547.0,8.0,phMix403_c_3.dcm
1078,1590.0,805.0,8.0,phMix403_c_3.dcm
1079,1535.0,880.0,8.0,phMix403_c_3.dcm
1080,1516.0,886.0,8.0,phMix403_c_3.dcm
1081,1504.0,826.0,8.0,phMix403_c_3.dcm
1082,1450.0,1234.0,8.0,phMix403_c_3.dcm
1083,1547.0,1340.0,128.00000000000006,phMix403_c_4.dcm
1084,1578.0,1006.0,90.50966799187813,phMix403_c_4.dcm
1085,1476.0,1025.0,90.50966799187813,phMix403_c_4.dcm
1086,1683.0,864.0,64.00000000000003,phMix403_c_4.dcm
1087,1634.0,1584.0,64.00000000000003,phMix403_c_4.dcm
1088,1632.0,701.0,64.00000000000003,phMix403_c_4.dcm
1089,1611.0,1196.0,64.00000000000003,phMix403_c_4.dcm
1090,1541.0,1501.0,64.00000000000003,phMix403_c_4.dcm
1091,1457.0,1162.0,64.00000000000003,phMix403_c_4.dcm
1092,1554.0,773.0,45.25483399593906,phMix403_c_4.dcm
1093,1726.0,803.0,32.00000000000001,phMix403_c_4.dcm
1094,1709.0,1511.0,32.00000000000001,phMix403_c_4.dcm
1095,1699.0,1250.0,32.00000000000001,phMix403_c_4.dcm
1096,1698.0,1166.0,32.00000000000001,phMix403_c_4.dcm
1097,1522.0,1191.0,32.00000000000001,phMix403_c_4.dcm
1098,1723.0,1440.0,22.627416997969526,phMix403_c_4.dcm
1099,1692.0,740.0,22.627416997969526,phMix403_c_4.dcm
1100,1674.0,641.0,22.627416997969526,phMix403_c_4.dcm
1101,1670.0,549.0,22.627416997969526,phMix403_c_4.dcm
1102,1621.0,1521.0,22.627416997969526,phMix403_c_4.dcm
1103,1739.0,732.0,16.000000000000004,phMix403_c_4.dcm
1104,1738.0,1564.0,16.000000000000004,phMix403_c_4.dcm
1105,1737.0,1073.0,16.000000000000004,phMix403_c_4.dcm
1106,1726.0,938.0,16.000000000000004,phMix403_c_4.dcm
1107,1721.0,1468.0,16.000000000000004,phMix403_c_4.dcm
1108,1616.0,827.0,16.000000000000004,phMix403_c_4.dcm
1109,1601.0,1131.0,16.000000000000004,phMix403_c_4.dcm
1110,1556.0,1127.0,16.000000000000004,phMix403_c_4.dcm
1111,1494.0,854.0,16.000000000000004,phMix403_c_4.dcm
1112,1400.0,1295.0,16.000000000000004,phMix403_c_4.dcm
1113,1400.0,1254.0,16.000000000000004,phMix403_c_4.dcm
1114,1746.0,1455.0,11.313708498984761,phMix403_c_4.dcm
1115,1745.0,1373.0,11.313708498984761,phMix403_c_4.dcm
1116,1730.0,1221.0,11.313708498984761,phMix403_c_4.dcm
1117,1725.0,600.0,11.313708498984761,phMix403_c_4.dcm
1118,1700.0,532.0,11.313708498984761,phMix403_c_4.dcm
1119,1698.0,558.0,11.313708498984761,phMix403_c_4.dcm
1120,1691.0,1209.0,11.313708498984761,phMix403_c_4.dcm
1121,1691.0,596.0,11.313708498984761,phMix403_c_4.dcm
1122,1689.0,1115.0,11.313708498984761,phMix403_c_4.dcm
1123,1574.0,1137.0,11.313708498984761,phMix403_c_4.dcm
1124,1561.0,1110.0,11.313708498984761,phMix403_c_4.dcm
1125,1553.0,1584.0,11.313708498984761,phMix403_c_4.dcm
1126,1549.0,880.0,11.313708498984761,phMix403_c_4.dcm
1127,1541.0,844.0,11.313708498984761,phMix403_c_4.dcm
1128,1515.0,847.0,11.313708498984761,phMix403_c_4.dcm
1129,1512.0,1126.0,11.313708498984761,phMix403_c_4.dcm
1130,1428.0,1237.0,11.313708498984761,phMix403_c_4.dcm
1131,1420.0,1373.0,11.313708498984761,phMix403_c_4.dcm
1132,1414.0,1091.0,11.313708498984761,phMix403_c_4.dcm
1133,1386.0,1210.0,11.313708498984761,phMix403_c_4.dcm
1134,1750.0,1315.0,8.0,phMix403_c_4.dcm
1135,1750.0,1017.0,8.0,phMix403_c_4.dcm
1136,1750.0,907.0,8.0,phMix403_c_4.dcm
1137,1749.0,1583.0,8.0,phMix403_c_4.dcm
1138,1746.0,489.0,8.0,phMix403_c_4.dcm
1139,1743.0,1090.0,8.0,phMix403_c_4.dcm
1140,1743.0,990.0,8.0,phMix403_c_4.dcm
1141,1741.0,1475.0,8.0,phMix403_c_4.dcm
1142,1739.0,1036.0,8.0,phMix403_c_4.dcm
1143,1738.0,490.0,8.0,phMix403_c_4.dcm
1144,1734.0,957.0,8.0,phMix403_c_4.dcm
1145,1722.0,1300.0,8.0,phMix403_c_4.dcm
1146,1721.0,1068.0,8.0,phMix403_c_4.dcm
1147,1717.0,587.0,8.0,phMix403_c_4.dcm
1148,1717.0,506.0,8.0,phMix403_c_4.dcm
1149,1715.0,1296.0,8.0,phMix403_c_4.dcm
1150,1705.0,1129.0,8.0,phMix403_c_4.dcm
1151,1696.0,1550.0,8.0,phMix403_c_4.dcm
1152,1685.0,582.0,8.0,phMix403_c_4.dcm
1153,1679.0,1439.0,8.0,phMix403_c_4.dcm
1154,1624.0,544.0,8.0,phMix403_c_4.dcm
1155,1560.0,692.0,8.0,phMix403_c_4.dcm
1156,1551.0,1570.0,8.0,phMix403_c_4.dcm
1157,1542.0,1165.0,8.0,phMix403_c_4.dcm
1158,1540.0,1128.0,8.0,phMix403_c_4.dcm
1159,1515.0,890.0,8.0,phMix403_c_4.dcm
1160,1547.0,1344.0,128.00000000000006,phMix403_c_5.dcm
1161,1589.0,706.0,90.50966799187813,phMix403_c_5.dcm
1162,1578.0,1011.0,90.50966799187813,phMix403_c_5.dcm
1163,1475.0,1031.0,90.50966799187813,phMix403_c_5.dcm
1164,1683.0,867.0,64.00000000000003,phMix403_c_5.dcm
1165,1634.0,1584.0,64.00000000000003,phMix403_c_5.dcm
1166,1609.0,1201.0,64.00000000000003,phMix403_c_5.dcm
1167,1541.0,1503.0,64.00000000000003,phMix403_c_5.dcm
1168,1457.0,1167.0,64.00000000000003,phMix403_c_5.dcm
1169,1711.0,1519.0,45.25483399593906,phMix403_c_5.dcm
1170,1726.0,808.0,32.00000000000001,phMix403_c_5.dcm
1171,1699.0,1252.0,32.00000000000001,phMix403_c_5.dcm
1172,1698.0,1168.0,32.00000000000001,phMix403_c_5.dcm
1173,1683.0,547.0,32.00000000000001,phMix403_c_5.dcm
1174,1522.0,1196.0,32.00000000000001,phMix403_c_5.dcm
1175,1723.0,1444.0,22.627416997969526,phMix403_c_5.dcm
1176,1705.0,1344.0,22.627416997969526,phMix403_c_5.dcm
1177,1693.0,744.0,22.627416997969526,phMix403_c_5.dcm
1178,1673.0,645.0,22.627416997969526,phMix403_c_5.dcm
1179,1738.0,1568.0,16.000000000000004,phMix403_c_5.dcm
1180,1738.0,1077.0,16.000000000000004,phMix403_c_5.dcm
1181,1738.0,736.0,16.000000000000004,phMix403_c_5.dcm
1182,1728.0,941.0,16.000000000000004,phMix403_c_5.dcm
1183,1721.0,1474.0,16.000000000000004,phMix403_c_5.dcm
1184,1617.0,831.0,16.000000000000004,phMix403_c_5.dcm
1185,1602.0,1135.0,16.000000000000004,phMix403_c_5.dcm
1186,1560.0,1117.0,16.000000000000004,phMix403_c_5.dcm
1187,1493.0,858.0,16.000000000000004,phMix403_c_5.dcm
1188,1400.0,1300.0,16.000000000000004,phMix403_c_5.dcm
1189,1400.0,1253.0,16.000000000000004,phMix403_c_5.dcm
1190,1745.0,1376.0,11.313708498984761,phMix403_c_5.dcm
1191,1738.0,1170.0,11.313708498984761,phMix403_c_5.dcm
1192,1731.0,1224.0,11.313708498984761,phMix403_c_5.dcm
1193,1726.0,603.0,11.313708498984761,phMix403_c_5.dcm
1194,1691.0,1212.0,11.313708498984761,phMix403_c_5.dcm
1195,1690.0,600.0,11.313708498984761,phMix403_c_5.dcm
1196,1574.0,1141.0,11.313708498984761,phMix403_c_5.dcm
1197,1548.0,883.0,11.313708498984761,phMix403_c_5.dcm
1198,1541.0,848.0,11.313708498984761,phMix403_c_5.dcm
1199,1515.0,851.0,11.313708498984761,phMix403_c_5.dcm
1200,1511.0,1129.0,11.313708498984761,phMix403_c_5.dcm
1201,1428.0,1238.0,11.313708498984761,phMix403_c_5.dcm
1202,1412.0,1312.0,11.313708498984761,phMix403_c_5.dcm
1203,1386.0,1209.0,11.313708498984761,phMix403_c_5.dcm
1204,1750.0,911.0,8.0,phMix403_c_5.dcm
1205,1749.0,1019.0,8.0,phMix403_c_5.dcm
1206,1747.0,492.0,8.0,phMix403_c_5.dcm
1207,1745.0,972.0,8.0,phMix403_c_5.dcm
1208,1743.0,1477.0,8.0,phMix403_c_5.dcm
1209,1743.0,1097.0,8.0,phMix403_c_5.dcm
1210,1742.0,994.0,8.0,phMix403_c_5.dcm
1211,1741.0,1296.0,8.0,phMix403_c_5.dcm
1212,1737.0,1126.0,8.0,phMix403_c_5.dcm
1213,1735.0,960.0,8.0,phMix403_c_5.dcm
1214,1733.0,908.0,8.0,phMix403_c_5.dcm
1215,1724.0,1093.0,8.0,phMix403_c_5.dcm
1216,1724.0,534.0,8.0,phMix403_c_5.dcm
1217,1721.0,1071.0,8.0,phMix403_c_5.dcm
1218,1718.0,511.0,8.0,phMix403_c_5.dcm
1219,1717.0,589.0,8.0,phMix403_c_5.dcm
1220,1715.0,1299.0,8.0,phMix403_c_5.dcm
1221,1693.0,1132.0,8.0,phMix403_c_5.dcm
1222,1685.0,585.0,8.0,phMix403_c_5.dcm
1223,1679.0,1441.0,8.0,phMix403_c_5.dcm
1224,1678.0,483.0,8.0,phMix403_c_5.dcm
1225,1669.0,796.0,8.0,phMix403_c_5.dcm
1226,1667.0,1254.0,8.0,phMix403_c_5.dcm
1227,1625.0,548.0,8.0,phMix403_c_5.dcm
1228,1600.0,1468.0,8.0,phMix403_c_5.dcm
1229,1566.0,880.0,8.0,phMix403_c_5.dcm
1230,1548.0,1104.0,8.0,phMix403_c_5.dcm
1231,1541.0,1132.0,8.0,phMix403_c_5.dcm
1232,1533.0,890.0,8.0,phMix403_c_5.dcm
1233,1514.0,893.0,8.0,phMix403_c_5.dcm
1234,1504.0,830.0,8.0,phMix403_c_5.dcm
1235,1450.0,874.0,8.0,phMix403_c_5.dcm
1236,1410.0,1122.0,8.0,phMix403_c_5.dcm
1237,1547.0,1347.0,128.00000000000006,phMix403_c_6.dcm
1238,1589.0,708.0,90.50966799187813,phMix403_c_6.dcm
1239,1577.0,1015.0,90.50966799187813,phMix403_c_6.dcm
1240,1476.0,1033.0,90.50966799187813,phMix403_c_6.dcm
1241,1682.0,869.0,64.00000000000003,phMix403_c_6.dcm
1242,1635.0,1582.0,64.00000000000003,phMix403_c_6.dcm
1243,1607.0,1205.0,64.00000000000003,phMix403_c_6.dcm
1244,1541.0,1505.0,64.00000000000003,phMix403_c_6.dcm
1245,1456.0,1173.0,64.00000000000003,phMix403_c_6.dcm
1246,1710.0,1524.0,45.25483399593906,phMix403_c_6.dcm
1247,1725.0,813.0,32.00000000000001,phMix403_c_6.dcm
1248,1701.0,752.0,32.00000000000001,phMix403_c_6.dcm
1249,1699.0,1254.0,32.00000000000001,phMix403_c_6.dcm
1250,1698.0,1170.0,32.00000000000001,phMix403_c_6.dcm
1251,1682.0,552.0,32.00000000000001,phMix403_c_6.dcm
1252,1675.0,650.0,32.00000000000001,phMix403_c_6.dcm
1253,1523.0,1200.0,32.00000000000001,phMix403_c_6.dcm
1254,1727.0,1459.0,22.627416997969526,phMix403_c_6.dcm
1255,1707.0,1347.0,22.627416997969526,phMix403_c_6.dcm
1256,1614.0,835.0,22.627416997969526,phMix403_c_6.dcm
1257,1569.0,1596.0,22.627416997969526,phMix403_c_6.dcm
1258,1549.0,1575.0,22.627416997969526,phMix403_c_6.dcm
1259,1493.0,859.0,22.627416997969526,phMix403_c_6.dcm
1260,1740.0,1081.0,16.000000000000004,phMix403_c_6.dcm
1261,1739.0,740.0,16.000000000000004,phMix403_c_6.dcm
1262,1737.0,1571.0,16.000000000000004,phMix403_c_6.dcm
1263,1729.0,945.0,16.000000000000004,phMix403_c_6.dcm
1264,1723.0,601.0,16.000000000000004,phMix403_c_6.dcm
1265,1692.0,600.0,16.000000000000004,phMix403_c_6.dcm
1266,1561.0,1119.0,16.000000000000004,phMix403_c_6.dcm
1267,1559.0,1137.0,16.000000000000004,phMix403_c_6.dcm
1268,1546.0,881.0,16.000000000000004,phMix403_c_6.dcm
1269,1544.0,855.0,16.000000000000004,phMix403_c_6.dcm
1270,1400.0,1304.0,16.000000000000004,phMix403_c_6.dcm
1271,1400.0,1255.0,16.000000000000004,phMix403_c_6.dcm
1272,1746.0,1379.0,11.313708498984761,phMix403_c_6.dcm
1273,1742.0,1300.0,11.313708498984761,phMix403_c_6.dcm
1274,1742.0,913.0,11.313708498984761,phMix403_c_6.dcm
1275,1739.0,774.0,11.313708498984761,phMix403_c_6.dcm
1276,1737.0,1172.0,11.313708498984761,phMix403_c_6.dcm
1277,1732.0,1226.0,11.313708498984761,phMix403_c_6.dcm
1278,1730.0,541.0,11.313708498984761,phMix403_c_6.dcm
1279,1722.0,1103.0,11.313708498984761,phMix403_c_6.dcm
1280,1718.0,517.0,11.313708498984761,phMix403_c_6.dcm
1281,1691.0,790.0,11.313708498984761,phMix403_c_6.dcm
1282,1573.0,1147.0,11.313708498984761,phMix403_c_6.dcm
1283,1548.0,1103.0,11.313708498984761,phMix403_c_6.dcm
1284,1516.0,854.0,11.313708498984761,phMix403_c_6.dcm
1285,1428.0,1238.0,11.313708498984761,phMix403_c_6.dcm
1286,1415.0,1104.0,11.313708498984761,phMix403_c_6.dcm
1287,1386.0,1210.0,11.313708498984761,phMix403_c_6.dcm
1288,1386.0,1177.0,11.313708498984761,phMix403_c_6.dcm
1289,1750.0,537.0,8.0,phMix403_c_6.dcm
1290,1749.0,1021.0,8.0,phMix403_c_6.dcm
1291,1748.0,495.0,8.0,phMix403_c_6.dcm
1292,1745.0,975.0,8.0,phMix403_c_6.dcm
1293,1744.0,688.0,8.0,phMix403_c_6.dcm
1294,1743.0,1102.0,8.0,phMix403_c_6.dcm
1295,1741.0,999.0,8.0,phMix403_c_6.dcm
1296,1741.0,724.0,8.0,phMix403_c_6.dcm
1297,1738.0,1129.0,8.0,phMix403_c_6.dcm
1298,1735.0,963.0,8.0,phMix403_c_6.dcm
1299,1721.0,1075.0,8.0,phMix403_c_6.dcm
1300,1718.0,491.0,8.0,phMix403_c_6.dcm
1301,1715.0,928.0,8.0,phMix403_c_6.dcm
1302,1714.0,1302.0,8.0,phMix403_c_6.dcm
1303,1681.0,465.0,8.0,phMix403_c_6.dcm
1304,1679.0,1445.0,8.0,phMix403_c_6.dcm
1305,1678.0,486.0,8.0,phMix403_c_6.dcm
1306,1669.0,794.0,8.0,phMix403_c_6.dcm
1307,1662.0,779.0,8.0,phMix403_c_6.dcm
1308,1624.0,540.0,8.0,phMix403_c_6.dcm
1309,1611.0,897.0,8.0,phMix403_c_6.dcm
1310,1586.0,827.0,8.0,phMix403_c_6.dcm
1311,1567.0,883.0,8.0,phMix403_c_6.dcm
1312,1532.0,896.0,8.0,phMix403_c_6.dcm
1313,1509.0,1136.0,8.0,phMix403_c_6.dcm
1314,1503.0,830.0,8.0,phMix403_c_6.dcm
1315,1451.0,878.0,8.0,phMix403_c_6.dcm
1316,1410.0,1125.0,8.0,phMix403_c_6.dcm
1317,1546.0,1351.0,128.00000000000006,phMix403_c_7.dcm
1318,1589.0,710.0,90.50966799187813,phMix403_c_7.dcm
1319,1578.0,1020.0,90.50966799187813,phMix403_c_7.dcm
1320,1476.0,1035.0,90.50966799187813,phMix403_c_7.dcm
1321,1681.0,872.0,64.00000000000003,phMix403_c_7.dcm
1322,1635.0,1586.0,64.00000000000003,phMix403_c_7.dcm
1323,1606.0,1208.0,64.00000000000003,phMix403_c_7.dcm
1324,1542.0,1506.0,64.00000000000003,phMix403_c_7.dcm
1325,1456.0,1179.0,64.00000000000003,phMix403_c_7.dcm
1326,1725.0,817.0,32.00000000000001,phMix403_c_7.dcm
1327,1704.0,1527.0,32.00000000000001,phMix403_c_7.dcm
1328,1697.0,1274.0,32.00000000000001,phMix403_c_7.dcm
1329,1697.0,1172.0,32.00000000000001,phMix403_c_7.dcm
1330,1682.0,556.0,32.00000000000001,phMix403_c_7.dcm
1331,1674.0,654.0,32.00000000000001,phMix403_c_7.dcm
1332,1523.0,1204.0,32.00000000000001,phMix403_c_7.dcm
1333,1727.0,1463.0,22.627416997969526,phMix403_c_7.dcm
1334,1709.0,1351.0,22.627416997969526,phMix403_c_7.dcm
1335,1695.0,751.0,22.627416997969526,phMix403_c_7.dcm
1336,1614.0,838.0,22.627416997969526,phMix403_c_7.dcm
1337,1573.0,1602.0,22.627416997969526,phMix403_c_7.dcm
1338,1493.0,861.0,22.627416997969526,phMix403_c_7.dcm
1339,1740.0,1085.0,16.000000000000004,phMix403_c_7.dcm
1340,1740.0,743.0,16.000000000000004,phMix403_c_7.dcm
1341,1729.0,949.0,16.000000000000004,phMix403_c_7.dcm
1342,1725.0,603.0,16.000000000000004,phMix403_c_7.dcm
1343,1721.0,1485.0,16.000000000000004,phMix403_c_7.dcm
1344,1561.0,1141.0,16.000000000000004,phMix403_c_7.dcm
1345,1561.0,1122.0,16.000000000000004,phMix403_c_7.dcm
1346,1400.0,1308.0,16.000000000000004,phMix403_c_7.dcm
1347,1400.0,1254.0,16.000000000000004,phMix403_c_7.dcm
1348,1398.0,1150.0,16.000000000000004,phMix403_c_7.dcm
1349,1739.0,1575.0,11.313708498984761,phMix403_c_7.dcm
1350,1739.0,781.0,11.313708498984761,phMix403_c_7.dcm
1351,1736.0,1175.0,11.313708498984761,phMix403_c_7.dcm
1352,1732.0,1230.0,11.313708498984761,phMix403_c_7.dcm
1353,1729.0,545.0,11.313708498984761,phMix403_c_7.dcm
1354,1723.0,1106.0,11.313708498984761,phMix403_c_7.dcm
1355,1719.0,1074.0,11.313708498984761,phMix403_c_7.dcm
1356,1718.0,520.0,11.313708498984761,phMix403_c_7.dcm
1357,1691.0,794.0,11.313708498984761,phMix403_c_7.dcm
1358,1688.0,603.0,11.313708498984761,phMix403_c_7.dcm
1359,1668.0,1245.0,11.313708498984761,phMix403_c_7.dcm
1360,1552.0,1589.0,11.313708498984761,phMix403_c_7.dcm
1361,1549.0,1106.0,11.313708498984761,phMix403_c_7.dcm
1362,1542.0,858.0,11.313708498984761,phMix403_c_7.dcm
1363,1542.0,820.0,11.313708498984761,phMix403_c_7.dcm
1364,1541.0,878.0,11.313708498984761,phMix403_c_7.dcm
1365,1517.0,857.0,11.313708498984761,phMix403_c_7.dcm
1366,1386.0,1210.0,11.313708498984761,phMix403_c_7.dcm
1367,1386.0,1178.0,11.313708498984761,phMix403_c_7.dcm
1368,1750.0,1227.0,8.0,phMix403_c_7.dcm
1369,1750.0,1037.0,8.0,phMix403_c_7.dcm
1370,1748.0,1023.0,8.0,phMix403_c_7.dcm
1371,1748.0,499.0,8.0,phMix403_c_7.dcm
1372,1747.0,874.0,8.0,phMix403_c_7.dcm
1373,1745.0,1515.0,8.0,phMix403_c_7.dcm
1374,1745.0,980.0,8.0,phMix403_c_7.dcm
1375,1744.0,1106.0,8.0,phMix403_c_7.dcm
1376,1743.0,1304.0,8.0,phMix403_c_7.dcm
1377,1742.0,691.0,8.0,phMix403_c_7.dcm
1378,1739.0,1002.0,8.0,phMix403_c_7.dcm
1379,1734.0,915.0,8.0,phMix403_c_7.dcm
1380,1732.0,974.0,8.0,phMix403_c_7.dcm
1381,1726.0,1569.0,8.0,phMix403_c_7.dcm
1382,1719.0,934.0,8.0,phMix403_c_7.dcm
1383,1716.0,736.0,8.0,phMix403_c_7.dcm
1384,1707.0,939.0,8.0,phMix403_c_7.dcm
1385,1707.0,771.0,8.0,phMix403_c_7.dcm
1386,1703.0,1422.0,8.0,phMix403_c_7.dcm
1387,1699.0,1326.0,8.0,phMix403_c_7.dcm
1388,1684.0,470.0,8.0,phMix403_c_7.dcm
1389,1677.0,489.0,8.0,phMix403_c_7.dcm
1390,1669.0,799.0,8.0,phMix403_c_7.dcm
