,area,min_row,min_col,max_row,max_col,breast_area
test_Mix_DPerc0_c_0.dcm,86.0,695,533,702,561,1693536
test_Mix_DPerc0_c_0.dcm,302.0,695,533,723,627,1693536
test_Mix_DPerc0_c_0.dcm,59.0,701,516,707,535,1693536
test_Mix_DPerc0_c_0.dcm,85.0,701,637,710,664,1693536
test_Mix_DPerc0_c_0.dcm,85.0,704,481,712,506,1693536
test_Mix_DPerc0_c_0.dcm,107.0,709,443,730,468,1693536
test_Mix_DPerc0_c_0.dcm,79.0,711,677,727,694,1693536
test_Mix_DPerc0_c_0.dcm,89.0,712,469,718,499,1693536
test_Mix_DPerc0_c_0.dcm,169.0,716,386,735,430,1693536
test_Mix_DPerc0_c_0.dcm,63.0,716,425,729,445,1693536
test_Mix_DPerc0_c_0.dcm,52.0,716,723,728,737,1693536
test_Mix_DPerc0_c_0.dcm,76.0,722,725,736,747,1693536
test_Mix_DPerc0_c_0.dcm,50.0,724,574,739,586,1693536
test_Mix_DPerc0_c_0.dcm,116.0,727,689,738,726,1693536
test_Mix_DPerc0_c_0.dcm,1.0,728,401,729,402,1693536
test_Mix_DPerc0_c_0.dcm,56.0,730,636,735,656,1693536
test_Mix_DPerc0_c_0.dcm,80.0,731,376,758,390,1693536
test_Mix_DPerc0_c_0.dcm,78.0,739,383,749,406,1693536
test_Mix_DPerc0_c_0.dcm,56.0,744,583,763,595,1693536
test_Mix_DPerc0_c_0.dcm,158.0,752,324,770,351,1693536
test_Mix_DPerc0_c_0.dcm,114.0,756,395,765,435,1693536
test_Mix_DPerc0_c_0.dcm,115.0,759,364,775,393,1693536
test_Mix_DPerc0_c_0.dcm,113.0,764,297,790,323,1693536
test_Mix_DPerc0_c_0.dcm,60.0,765,337,777,358,1693536
test_Mix_DPerc0_c_0.dcm,184.0,772,249,795,286,1693536
test_Mix_DPerc0_c_0.dcm,51.0,792,257,808,265,1693536
test_Mix_DPerc0_c_0.dcm,63.0,799,480,818,499,1693536
test_Mix_DPerc0_c_0.dcm,390.0,803,204,844,258,1693536
test_Mix_DPerc0_c_0.dcm,62.0,804,516,809,537,1693536
test_Mix_DPerc0_c_0.dcm,96.0,822,513,856,518,1693536
test_Mix_DPerc0_c_0.dcm,67.0,822,752,845,757,1693536
test_Mix_DPerc0_c_0.dcm,58.0,827,190,837,205,1693536
test_Mix_DPerc0_c_0.dcm,57.0,835,195,850,211,1693536
test_Mix_DPerc0_c_0.dcm,66.0,835,822,848,836,1693536
test_Mix_DPerc0_c_0.dcm,55.0,839,808,853,818,1693536
test_Mix_DPerc0_c_0.dcm,55.0,849,190,858,208,1693536
test_Mix_DPerc0_c_0.dcm,64.0,851,181,862,198,1693536
test_Mix_DPerc0_c_0.dcm,50.0,854,488,869,506,1693536
test_Mix_DPerc0_c_0.dcm,59.0,855,369,859,390,1693536
test_Mix_DPerc0_c_1.dcm,270.0,693,544,717,630,1693536
test_Mix_DPerc0_c_1.dcm,89.0,695,534,701,563,1693536
test_Mix_DPerc0_c_1.dcm,105.0,696,639,709,668,1693536
test_Mix_DPerc0_c_1.dcm,51.0,701,519,706,538,1693536
test_Mix_DPerc0_c_1.dcm,79.0,704,482,711,506,1693536
test_Mix_DPerc0_c_1.dcm,97.0,709,444,731,469,1693536
test_Mix_DPerc0_c_1.dcm,116.0,712,461,720,500,1693536
test_Mix_DPerc0_c_1.dcm,185.0,716,387,734,433,1693536
test_Mix_DPerc0_c_1.dcm,61.0,716,427,729,447,1693536
test_Mix_DPerc0_c_1.dcm,83.0,722,727,736,747,1693536
test_Mix_DPerc0_c_1.dcm,54.0,724,554,729,573,1693536
test_Mix_DPerc0_c_1.dcm,116.0,727,690,738,727,1693536
test_Mix_DPerc0_c_1.dcm,58.0,730,638,735,658,1693536
test_Mix_DPerc0_c_1.dcm,63.0,733,378,755,391,1693536
test_Mix_DPerc0_c_1.dcm,128.0,734,385,749,424,1693536
test_Mix_DPerc0_c_1.dcm,55.0,744,584,763,597,1693536
test_Mix_DPerc0_c_1.dcm,136.0,753,326,771,351,1693536
test_Mix_DPerc0_c_1.dcm,82.0,757,396,764,425,1693536
test_Mix_DPerc0_c_1.dcm,129.0,760,366,778,395,1693536
test_Mix_DPerc0_c_1.dcm,114.0,764,299,786,325,1693536
test_Mix_DPerc0_c_1.dcm,155.0,773,260,792,297,1693536
test_Mix_DPerc0_c_1.dcm,50.0,777,355,783,372,1693536
test_Mix_DPerc0_c_1.dcm,72.0,786,645,812,650,1693536
test_Mix_DPerc0_c_1.dcm,61.0,795,501,808,514,1693536
test_Mix_DPerc0_c_1.dcm,71.0,797,482,818,501,1693536
test_Mix_DPerc0_c_1.dcm,66.0,799,256,819,265,1693536
test_Mix_DPerc0_c_1.dcm,59.0,799,775,809,794,1693536
test_Mix_DPerc0_c_1.dcm,56.0,804,519,809,538,1693536
test_Mix_DPerc0_c_1.dcm,225.0,819,215,843,260,1693536
test_Mix_DPerc0_c_1.dcm,56.0,821,262,837,270,1693536
test_Mix_DPerc0_c_1.dcm,63.0,824,754,845,759,1693536
test_Mix_DPerc0_c_1.dcm,89.0,826,186,840,206,1693536
test_Mix_DPerc0_c_1.dcm,53.0,833,516,852,520,1693536
test_Mix_DPerc0_c_1.dcm,80.0,833,823,849,836,1693536
test_Mix_DPerc0_c_1.dcm,56.0,835,197,849,213,1693536
test_Mix_DPerc0_c_1.dcm,56.0,838,179,859,185,1693536
test_Mix_DPerc0_c_1.dcm,90.0,849,192,870,210,1693536
test_Mix_DPerc0_c_1.dcm,65.0,855,372,859,395,1693536
test_Mix_DPerc0_c_1.dcm,52.0,858,173,869,183,1693536
test_Mix_DPerc0_c_10.dcm,229.0,693,533,721,573,1692432
test_Mix_DPerc0_c_10.dcm,64.0,693,565,702,582,1692432
test_Mix_DPerc0_c_10.dcm,232.0,694,572,706,648,1692432
test_Mix_DPerc0_c_10.dcm,124.0,697,659,708,693,1692432
test_Mix_DPerc0_c_10.dcm,211.0,703,469,722,507,1692432
test_Mix_DPerc0_c_10.dcm,112.0,710,452,730,471,1692432
test_Mix_DPerc0_c_10.dcm,110.0,715,416,725,453,1692432
test_Mix_DPerc0_c_10.dcm,69.0,727,378,739,395,1692432
test_Mix_DPerc0_c_10.dcm,58.0,731,657,736,677,1692432
test_Mix_DPerc0_c_10.dcm,50.0,732,454,749,459,1692432
test_Mix_DPerc0_c_10.dcm,85.0,732,723,737,752,1692432
test_Mix_DPerc0_c_10.dcm,63.0,745,368,758,384,1692432
test_Mix_DPerc0_c_10.dcm,152.0,746,294,781,341,1692432
test_Mix_DPerc0_c_10.dcm,247.0,756,327,777,365,1692432
test_Mix_DPerc0_c_10.dcm,65.0,757,405,764,428,1692432
test_Mix_DPerc0_c_10.dcm,109.0,761,365,776,401,1692432
test_Mix_DPerc0_c_10.dcm,84.0,774,362,801,381,1692432
test_Mix_DPerc0_c_10.dcm,93.0,777,292,789,315,1692432
test_Mix_DPerc0_c_10.dcm,67.0,779,488,796,501,1692432
test_Mix_DPerc0_c_10.dcm,75.0,781,263,793,285,1692432
test_Mix_DPerc0_c_10.dcm,50.0,792,577,799,593,1692432
test_Mix_DPerc0_c_10.dcm,132.0,794,248,823,274,1692432
test_Mix_DPerc0_c_10.dcm,156.0,822,233,841,283,1692432
test_Mix_DPerc0_c_10.dcm,58.0,823,224,834,239,1692432
test_Mix_DPerc0_c_10.dcm,50.0,825,285,836,296,1692432
test_Mix_DPerc0_c_10.dcm,81.0,829,204,844,222,1692432
test_Mix_DPerc0_c_10.dcm,115.0,840,204,869,232,1692432
test_Mix_DPerc0_c_10.dcm,66.0,855,393,860,417,1692432
test_Mix_DPerc0_c_11.dcm,232.0,693,535,720,576,1692432
test_Mix_DPerc0_c_11.dcm,84.0,693,567,702,590,1692432
test_Mix_DPerc0_c_11.dcm,130.0,694,574,706,616,1692432
test_Mix_DPerc0_c_11.dcm,134.0,695,616,702,661,1692432
test_Mix_DPerc0_c_11.dcm,72.0,698,662,708,682,1692432
test_Mix_DPerc0_c_11.dcm,335.0,703,430,730,507,1692432
test_Mix_DPerc0_c_11.dcm,71.0,709,490,718,509,1692432
test_Mix_DPerc0_c_11.dcm,74.0,710,574,725,588,1692432
test_Mix_DPerc0_c_11.dcm,90.0,715,418,725,447,1692432
test_Mix_DPerc0_c_11.dcm,59.0,723,549,729,569,1692432
test_Mix_DPerc0_c_11.dcm,82.0,727,385,738,402,1692432
test_Mix_DPerc0_c_11.dcm,133.0,727,715,737,756,1692432
test_Mix_DPerc0_c_11.dcm,51.0,731,456,749,460,1692432
test_Mix_DPerc0_c_11.dcm,56.0,743,371,758,384,1692432
test_Mix_DPerc0_c_11.dcm,172.0,746,296,781,342,1692432
test_Mix_DPerc0_c_11.dcm,244.0,756,330,777,367,1692432
test_Mix_DPerc0_c_11.dcm,59.0,759,314,775,327,1692432
test_Mix_DPerc0_c_11.dcm,55.0,759,411,765,429,1692432
test_Mix_DPerc0_c_11.dcm,83.0,762,367,776,390,1692432
test_Mix_DPerc0_c_11.dcm,66.0,771,760,787,780,1692432
test_Mix_DPerc0_c_11.dcm,58.0,772,317,785,331,1692432
test_Mix_DPerc0_c_11.dcm,106.0,777,290,797,313,1692432
test_Mix_DPerc0_c_11.dcm,117.0,779,472,795,499,1692432
test_Mix_DPerc0_c_11.dcm,150.0,781,249,822,287,1692432
test_Mix_DPerc0_c_11.dcm,74.0,781,392,791,413,1692432
test_Mix_DPerc0_c_11.dcm,94.0,783,724,792,753,1692432
test_Mix_DPerc0_c_11.dcm,133.0,788,343,813,378,1692432
test_Mix_DPerc0_c_11.dcm,50.0,788,507,794,526,1692432
test_Mix_DPerc0_c_11.dcm,1.0,806,357,807,358,1692432
test_Mix_DPerc0_c_11.dcm,52.0,806,529,810,547,1692432
test_Mix_DPerc0_c_11.dcm,58.0,807,222,822,242,1692432
test_Mix_DPerc0_c_11.dcm,1.0,807,355,808,356,1692432
test_Mix_DPerc0_c_11.dcm,85.0,823,225,834,245,1692432
test_Mix_DPerc0_c_11.dcm,92.0,823,254,829,285,1692432
test_Mix_DPerc0_c_11.dcm,89.0,828,207,843,224,1692432
test_Mix_DPerc0_c_11.dcm,55.0,828,236,841,255,1692432
test_Mix_DPerc0_c_11.dcm,130.0,842,207,869,234,1692432
test_Mix_DPerc0_c_11.dcm,64.0,855,395,860,418,1692432
test_Mix_DPerc0_c_12.dcm,474.0,692,532,719,619,1691616
test_Mix_DPerc0_c_12.dcm,130.0,695,620,702,664,1691616
test_Mix_DPerc0_c_12.dcm,103.0,697,652,707,683,1691616
test_Mix_DPerc0_c_12.dcm,353.0,703,429,730,511,1691616
test_Mix_DPerc0_c_12.dcm,67.0,711,575,724,588,1691616
test_Mix_DPerc0_c_12.dcm,52.0,711,617,727,635,1691616
test_Mix_DPerc0_c_12.dcm,115.0,715,412,725,449,1691616
test_Mix_DPerc0_c_12.dcm,54.0,726,382,738,398,1691616
test_Mix_DPerc0_c_12.dcm,121.0,727,723,738,758,1691616
test_Mix_DPerc0_c_12.dcm,50.0,731,458,749,462,1691616
test_Mix_DPerc0_c_12.dcm,62.0,740,364,751,384,1691616
test_Mix_DPerc0_c_12.dcm,179.0,746,300,776,344,1691616
test_Mix_DPerc0_c_12.dcm,193.0,761,331,775,368,1691616
test_Mix_DPerc0_c_12.dcm,90.0,763,368,776,392,1691616
test_Mix_DPerc0_c_12.dcm,61.0,775,503,796,508,1691616
test_Mix_DPerc0_c_12.dcm,67.0,776,293,794,309,1691616
test_Mix_DPerc0_c_12.dcm,104.0,779,474,794,501,1691616
test_Mix_DPerc0_c_12.dcm,149.0,781,250,821,289,1691616
test_Mix_DPerc0_c_12.dcm,51.0,788,508,793,527,1691616
test_Mix_DPerc0_c_12.dcm,87.0,800,341,815,366,1691616
test_Mix_DPerc0_c_12.dcm,55.0,807,224,821,243,1691616
test_Mix_DPerc0_c_12.dcm,85.0,822,204,839,222,1691616
test_Mix_DPerc0_c_12.dcm,123.0,823,216,836,247,1691616
test_Mix_DPerc0_c_12.dcm,89.0,823,257,829,287,1691616
test_Mix_DPerc0_c_12.dcm,60.0,829,238,842,257,1691616
test_Mix_DPerc0_c_12.dcm,60.0,833,229,849,241,1691616
test_Mix_DPerc0_c_12.dcm,71.0,846,188,856,212,1691616
test_Mix_DPerc0_c_12.dcm,108.0,849,211,869,233,1691616
test_Mix_DPerc0_c_13.dcm,469.0,692,533,719,620,1691616
test_Mix_DPerc0_c_13.dcm,100.0,695,621,702,655,1691616
test_Mix_DPerc0_c_13.dcm,139.0,698,655,708,699,1691616
test_Mix_DPerc0_c_13.dcm,2.0,701,583,702,585,1691616
test_Mix_DPerc0_c_13.dcm,308.0,703,431,729,508,1691616
test_Mix_DPerc0_c_13.dcm,1.0,703,584,704,585,1691616
test_Mix_DPerc0_c_13.dcm,53.0,710,579,724,589,1691616
test_Mix_DPerc0_c_13.dcm,115.0,714,412,725,451,1691616
test_Mix_DPerc0_c_13.dcm,68.0,714,714,721,737,1691616
test_Mix_DPerc0_c_13.dcm,58.0,724,550,729,570,1691616
test_Mix_DPerc0_c_13.dcm,116.0,728,725,738,760,1691616
test_Mix_DPerc0_c_13.dcm,52.0,739,365,751,383,1691616
test_Mix_DPerc0_c_13.dcm,201.0,747,299,777,346,1691616
test_Mix_DPerc0_c_13.dcm,100.0,760,503,795,509,1691616
test_Mix_DPerc0_c_13.dcm,70.0,761,332,771,353,1691616
test_Mix_DPerc0_c_13.dcm,85.0,762,369,775,394,1691616
test_Mix_DPerc0_c_13.dcm,103.0,766,345,778,371,1691616
test_Mix_DPerc0_c_13.dcm,52.0,767,571,778,584,1691616
test_Mix_DPerc0_c_13.dcm,56.0,768,397,779,412,1691616
test_Mix_DPerc0_c_13.dcm,137.0,775,257,810,292,1691616
test_Mix_DPerc0_c_13.dcm,112.0,778,475,794,503,1691616
test_Mix_DPerc0_c_13.dcm,82.0,795,567,805,592,1691616
test_Mix_DPerc0_c_13.dcm,67.0,801,346,813,365,1691616
test_Mix_DPerc0_c_13.dcm,61.0,821,217,835,233,1691616
test_Mix_DPerc0_c_13.dcm,85.0,822,261,829,289,1691616
test_Mix_DPerc0_c_13.dcm,111.0,824,211,843,229,1691616
test_Mix_DPerc0_c_13.dcm,89.0,825,233,833,259,1691616
test_Mix_DPerc0_c_13.dcm,81.0,832,234,846,249,1691616
test_Mix_DPerc0_c_13.dcm,70.0,846,189,855,213,1691616
test_Mix_DPerc0_c_13.dcm,104.0,849,214,869,235,1691616
test_Mix_DPerc0_c_14.dcm,449.0,693,535,719,622,1690984
test_Mix_DPerc0_c_14.dcm,103.0,695,623,702,658,1690984
test_Mix_DPerc0_c_14.dcm,133.0,698,667,709,701,1690984
test_Mix_DPerc0_c_14.dcm,316.0,704,433,729,507,1690984
test_Mix_DPerc0_c_14.dcm,117.0,714,414,726,453,1690984
test_Mix_DPerc0_c_14.dcm,71.0,714,714,721,738,1690984
test_Mix_DPerc0_c_14.dcm,82.0,723,543,731,570,1690984
test_Mix_DPerc0_c_14.dcm,101.0,729,729,737,761,1690984
test_Mix_DPerc0_c_14.dcm,68.0,737,363,755,387,1690984
test_Mix_DPerc0_c_14.dcm,60.0,739,447,749,460,1690984
test_Mix_DPerc0_c_14.dcm,194.0,746,301,776,348,1690984
test_Mix_DPerc0_c_14.dcm,88.0,758,564,777,585,1690984
test_Mix_DPerc0_c_14.dcm,105.0,759,357,775,386,1690984
test_Mix_DPerc0_c_14.dcm,68.0,760,333,770,353,1690984
test_Mix_DPerc0_c_14.dcm,68.0,765,347,775,365,1690984
test_Mix_DPerc0_c_14.dcm,56.0,768,399,779,414,1690984
test_Mix_DPerc0_c_14.dcm,150.0,776,252,807,294,1690984
test_Mix_DPerc0_c_14.dcm,104.0,778,477,793,504,1690984
test_Mix_DPerc0_c_14.dcm,64.0,796,577,805,594,1690984
test_Mix_DPerc0_c_14.dcm,51.0,801,347,811,365,1690984
test_Mix_DPerc0_c_14.dcm,57.0,806,533,811,554,1690984
test_Mix_DPerc0_c_14.dcm,58.0,821,219,835,235,1690984
test_Mix_DPerc0_c_14.dcm,86.0,823,263,829,292,1690984
test_Mix_DPerc0_c_14.dcm,145.0,824,212,850,232,1690984
test_Mix_DPerc0_c_14.dcm,108.0,825,235,847,255,1690984
test_Mix_DPerc0_c_14.dcm,78.0,846,187,855,214,1690984
test_Mix_DPerc0_c_14.dcm,95.0,851,216,869,235,1690984
test_Mix_DPerc0_c_2.dcm,258.0,693,569,712,642,1690984
test_Mix_DPerc0_c_2.dcm,64.0,696,543,701,565,1690984
test_Mix_DPerc0_c_2.dcm,130.0,700,512,712,540,1690984
test_Mix_DPerc0_c_2.dcm,72.0,703,640,708,664,1690984
test_Mix_DPerc0_c_2.dcm,118.0,704,675,738,690,1690984
test_Mix_DPerc0_c_2.dcm,74.0,708,547,720,568,1690984
test_Mix_DPerc0_c_2.dcm,90.0,710,446,731,469,1690984
test_Mix_DPerc0_c_2.dcm,65.0,711,462,720,484,1690984
test_Mix_DPerc0_c_2.dcm,60.0,713,483,719,505,1690984
test_Mix_DPerc0_c_2.dcm,228.0,720,379,756,425,1690984
test_Mix_DPerc0_c_2.dcm,149.0,721,729,736,755,1690984
test_Mix_DPerc0_c_2.dcm,56.0,724,553,729,572,1690984
test_Mix_DPerc0_c_2.dcm,116.0,727,691,737,729,1690984
test_Mix_DPerc0_c_2.dcm,56.0,730,641,735,660,1690984
test_Mix_DPerc0_c_2.dcm,75.0,735,401,749,426,1690984
test_Mix_DPerc0_c_2.dcm,281.0,753,298,786,352,1690984
test_Mix_DPerc0_c_2.dcm,81.0,757,398,764,427,1690984
test_Mix_DPerc0_c_2.dcm,120.0,758,788,787,805,1690984
test_Mix_DPerc0_c_2.dcm,129.0,760,368,780,397,1690984
test_Mix_DPerc0_c_2.dcm,118.0,771,646,811,653,1690984
test_Mix_DPerc0_c_2.dcm,57.0,776,356,783,374,1690984
test_Mix_DPerc0_c_2.dcm,62.0,780,280,788,298,1690984
test_Mix_DPerc0_c_2.dcm,57.0,782,265,791,279,1690984
test_Mix_DPerc0_c_2.dcm,58.0,782,480,793,495,1690984
test_Mix_DPerc0_c_2.dcm,93.0,792,499,808,516,1690984
test_Mix_DPerc0_c_2.dcm,69.0,795,485,817,501,1690984
test_Mix_DPerc0_c_2.dcm,58.0,797,776,810,794,1690984
test_Mix_DPerc0_c_2.dcm,51.0,807,312,823,329,1690984
test_Mix_DPerc0_c_2.dcm,73.0,817,816,832,829,1690984
test_Mix_DPerc0_c_2.dcm,62.0,819,208,831,223,1690984
test_Mix_DPerc0_c_2.dcm,210.0,820,216,843,263,1690984
test_Mix_DPerc0_c_2.dcm,57.0,820,264,837,271,1690984
test_Mix_DPerc0_c_2.dcm,84.0,824,516,851,529,1690984
test_Mix_DPerc0_c_2.dcm,71.0,825,272,830,296,1690984
test_Mix_DPerc0_c_2.dcm,50.0,827,196,838,209,1690984
test_Mix_DPerc0_c_2.dcm,105.0,832,825,849,840,1690984
test_Mix_DPerc0_c_2.dcm,64.0,856,375,860,398,1690984
test_Mix_DPerc0_c_3.dcm,208.0,693,573,710,634,1690608
test_Mix_DPerc0_c_3.dcm,64.0,696,546,701,568,1690608
test_Mix_DPerc0_c_3.dcm,2.0,696,588,698,590,1690608
test_Mix_DPerc0_c_3.dcm,149.0,697,677,734,691,1690608
test_Mix_DPerc0_c_3.dcm,125.0,701,514,720,534,1690608
test_Mix_DPerc0_c_3.dcm,76.0,702,640,707,666,1690608
test_Mix_DPerc0_c_3.dcm,144.0,706,462,726,498,1690608
test_Mix_DPerc0_c_3.dcm,66.0,706,702,719,719,1690608
test_Mix_DPerc0_c_3.dcm,90.0,708,543,721,570,1690608
test_Mix_DPerc0_c_3.dcm,136.0,710,439,730,470,1690608
test_Mix_DPerc0_c_3.dcm,199.0,720,380,756,422,1690608
test_Mix_DPerc0_c_3.dcm,106.0,722,736,733,756,1690608
test_Mix_DPerc0_c_3.dcm,59.0,724,554,729,574,1690608
test_Mix_DPerc0_c_3.dcm,114.0,727,693,737,730,1690608
test_Mix_DPerc0_c_3.dcm,58.0,729,476,734,496,1690608
test_Mix_DPerc0_c_3.dcm,57.0,730,643,736,663,1690608
test_Mix_DPerc0_c_3.dcm,229.0,753,300,786,354,1690608
test_Mix_DPerc0_c_3.dcm,136.0,756,787,788,808,1690608
test_Mix_DPerc0_c_3.dcm,78.0,758,399,764,426,1690608
test_Mix_DPerc0_c_3.dcm,134.0,761,368,780,398,1690608
test_Mix_DPerc0_c_3.dcm,86.0,770,649,799,655,1690608
test_Mix_DPerc0_c_3.dcm,53.0,776,357,783,376,1690608
test_Mix_DPerc0_c_3.dcm,51.0,780,282,785,300,1690608
test_Mix_DPerc0_c_3.dcm,60.0,781,267,792,282,1690608
test_Mix_DPerc0_c_3.dcm,50.0,782,483,792,495,1690608
test_Mix_DPerc0_c_3.dcm,79.0,794,504,809,517,1690608
test_Mix_DPerc0_c_3.dcm,62.0,795,488,815,501,1690608
test_Mix_DPerc0_c_3.dcm,64.0,797,776,810,795,1690608
test_Mix_DPerc0_c_3.dcm,64.0,805,311,827,333,1690608
test_Mix_DPerc0_c_3.dcm,64.0,811,518,825,528,1690608
test_Mix_DPerc0_c_3.dcm,211.0,817,218,844,266,1690608
test_Mix_DPerc0_c_3.dcm,74.0,818,818,832,832,1690608
test_Mix_DPerc0_c_3.dcm,53.0,820,267,837,273,1690608
test_Mix_DPerc0_c_3.dcm,84.0,824,519,850,532,1690608
test_Mix_DPerc0_c_3.dcm,71.0,825,273,830,298,1690608
test_Mix_DPerc0_c_3.dcm,55.0,827,198,838,211,1690608
test_Mix_DPerc0_c_3.dcm,57.0,832,827,843,840,1690608
test_Mix_DPerc0_c_3.dcm,51.0,852,836,863,848,1690608
test_Mix_DPerc0_c_3.dcm,61.0,856,378,860,400,1690608
test_Mix_DPerc0_c_3.dcm,56.0,864,232,868,252,1690608
test_Mix_DPerc0_c_4.dcm,337.0,693,546,707,636,1690608
test_Mix_DPerc0_c_4.dcm,55.0,695,637,707,647,1690608
test_Mix_DPerc0_c_4.dcm,1.0,696,591,697,592,1690608
test_Mix_DPerc0_c_4.dcm,108.0,697,676,721,691,1690608
test_Mix_DPerc0_c_4.dcm,130.0,700,514,720,536,1690608
test_Mix_DPerc0_c_4.dcm,67.0,702,646,707,669,1690608
test_Mix_DPerc0_c_4.dcm,224.0,706,449,726,499,1690608
test_Mix_DPerc0_c_4.dcm,56.0,707,615,725,629,1690608
test_Mix_DPerc0_c_4.dcm,86.0,708,544,722,571,1690608
test_Mix_DPerc0_c_4.dcm,52.0,710,702,719,717,1690608
test_Mix_DPerc0_c_4.dcm,122.0,720,398,734,425,1690608
test_Mix_DPerc0_c_4.dcm,82.0,721,730,736,752,1690608
test_Mix_DPerc0_c_4.dcm,59.0,724,555,729,575,1690608
test_Mix_DPerc0_c_4.dcm,111.0,727,695,737,731,1690608
test_Mix_DPerc0_c_4.dcm,98.0,728,382,756,397,1690608
test_Mix_DPerc0_c_4.dcm,52.0,730,647,735,665,1690608
test_Mix_DPerc0_c_4.dcm,81.0,740,358,755,377,1690608
test_Mix_DPerc0_c_4.dcm,265.0,753,306,784,355,1690608
test_Mix_DPerc0_c_4.dcm,111.0,756,788,788,811,1690608
test_Mix_DPerc0_c_4.dcm,72.0,758,401,763,425,1690608
test_Mix_DPerc0_c_4.dcm,111.0,760,361,774,393,1690608
test_Mix_DPerc0_c_4.dcm,54.0,762,394,780,400,1690608
test_Mix_DPerc0_c_4.dcm,82.0,770,651,798,657,1690608
test_Mix_DPerc0_c_4.dcm,55.0,794,490,814,502,1690608
test_Mix_DPerc0_c_4.dcm,55.0,795,250,803,269,1690608
test_Mix_DPerc0_c_4.dcm,54.0,795,556,799,575,1690608
test_Mix_DPerc0_c_4.dcm,75.0,795,773,811,796,1690608
test_Mix_DPerc0_c_4.dcm,72.0,804,312,828,336,1690608
test_Mix_DPerc0_c_4.dcm,181.0,817,234,837,275,1690608
test_Mix_DPerc0_c_4.dcm,88.0,825,275,831,306,1690608
test_Mix_DPerc0_c_4.dcm,62.0,825,525,847,534,1690608
test_Mix_DPerc0_c_4.dcm,91.0,827,220,842,242,1690608
test_Mix_DPerc0_c_4.dcm,85.0,828,208,849,219,1690608
test_Mix_DPerc0_c_4.dcm,51.0,842,831,855,842,1690608
test_Mix_DPerc0_c_4.dcm,79.0,849,183,862,205,1690608
test_Mix_DPerc0_c_4.dcm,64.0,856,380,860,403,1690608
test_Mix_DPerc0_c_4.dcm,56.0,864,233,868,253,1690608
test_Mix_DPerc0_c_5.dcm,189.0,693,552,706,601,1690768
test_Mix_DPerc0_c_5.dcm,121.0,695,601,706,638,1690768
test_Mix_DPerc0_c_5.dcm,64.0,695,638,709,649,1690768
test_Mix_DPerc0_c_5.dcm,90.0,695,648,707,670,1690768
test_Mix_DPerc0_c_5.dcm,121.0,700,518,720,538,1690768
test_Mix_DPerc0_c_5.dcm,61.0,705,507,716,521,1690768
test_Mix_DPerc0_c_5.dcm,124.0,706,462,726,500,1690768
test_Mix_DPerc0_c_5.dcm,83.0,709,545,722,572,1690768
test_Mix_DPerc0_c_5.dcm,98.0,710,450,731,474,1690768
test_Mix_DPerc0_c_5.dcm,52.0,711,703,720,718,1690768
test_Mix_DPerc0_c_5.dcm,82.0,721,732,736,753,1690768
test_Mix_DPerc0_c_5.dcm,185.0,723,382,757,428,1690768
test_Mix_DPerc0_c_5.dcm,106.0,726,698,737,732,1690768
test_Mix_DPerc0_c_5.dcm,53.0,730,650,736,668,1690768
test_Mix_DPerc0_c_5.dcm,70.0,745,395,751,419,1690768
test_Mix_DPerc0_c_5.dcm,133.0,752,785,788,816,1690768
test_Mix_DPerc0_c_5.dcm,285.0,753,302,786,358,1690768
test_Mix_DPerc0_c_5.dcm,75.0,757,400,764,426,1690768
test_Mix_DPerc0_c_5.dcm,108.0,761,362,775,394,1690768
test_Mix_DPerc0_c_5.dcm,50.0,763,397,780,403,1690768
test_Mix_DPerc0_c_5.dcm,64.0,769,653,791,659,1690768
test_Mix_DPerc0_c_5.dcm,64.0,769,735,791,740,1690768
test_Mix_DPerc0_c_5.dcm,69.0,774,357,783,374,1690768
test_Mix_DPerc0_c_5.dcm,62.0,778,273,794,287,1690768
test_Mix_DPerc0_c_5.dcm,61.0,797,270,818,283,1690768
test_Mix_DPerc0_c_5.dcm,72.0,806,312,828,336,1690768
test_Mix_DPerc0_c_5.dcm,51.0,818,829,835,837,1690768
test_Mix_DPerc0_c_5.dcm,100.0,821,236,829,265,1690768
test_Mix_DPerc0_c_5.dcm,66.0,822,265,837,277,1690768
test_Mix_DPerc0_c_5.dcm,52.0,826,290,831,308,1690768
test_Mix_DPerc0_c_5.dcm,50.0,827,527,844,535,1690768
test_Mix_DPerc0_c_5.dcm,78.0,828,222,841,244,1690768
test_Mix_DPerc0_c_5.dcm,115.0,834,832,867,843,1690768
test_Mix_DPerc0_c_5.dcm,76.0,849,185,862,204,1690768
test_Mix_DPerc0_c_5.dcm,57.0,849,842,865,850,1690768
test_Mix_DPerc0_c_5.dcm,50.0,850,785,865,797,1690768
test_Mix_DPerc0_c_5.dcm,54.0,854,222,869,230,1690768
test_Mix_DPerc0_c_5.dcm,58.0,856,384,860,405,1690768
test_Mix_DPerc0_c_5.dcm,57.0,864,235,868,255,1690768
test_Mix_DPerc0_c_6.dcm,122.0,693,565,706,603,1690768
test_Mix_DPerc0_c_6.dcm,88.0,695,548,702,576,1690768
test_Mix_DPerc0_c_6.dcm,108.0,695,603,701,640,1690768
test_Mix_DPerc0_c_6.dcm,138.0,698,650,707,684,1690768
test_Mix_DPerc0_c_6.dcm,142.0,700,520,720,544,1690768
test_Mix_DPerc0_c_6.dcm,61.0,704,509,716,522,1690768
